Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Process:string,PID:uinteger,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
"","489338250747","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4528","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18040629519","8865256","2705792","0","0","","","","","",
"","489338251321","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4529","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18040629919","8865256","","","","","","","","",
"","489338644253","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8a4","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","8771","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18051459522","8864704","2791456","2","14","2795684","0","0","0","",
"","489338644656","0","C64XP_A","LM_tick: tick: 18320","Clock_LM_tick","Unknown","","","8772","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18051459805","18320","","","","","","","","",
"","489338645007","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8773","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18051460053","8865256","2705792","15","0","","","","","",
"","489338645376","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","8774","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18051460312","8864704","","","","","","","","",
"","489338645796","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8775","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18051460603","8865256","2705792","0","0","","","","","",
"","489338646396","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8776","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18051461025","8865256","","","","","","","","",
"","489339249216","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8b0","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","4530","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18041328442","8864704","2791456","2","14","2795696","0","0","0","",
"","489339249619","0","C64XP_B","LM_tick: tick: 19868","Clock_LM_tick","Unknown","","","4531","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18041328725","19868","","","","","","","","",
"","489339249970","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4532","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18041328973","8865256","2705792","15","0","","","","","",
"","489339250339","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","4533","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18041329232","8864704","","","","","","","","",
"","489339250759","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4534","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18041329523","8865256","2705792","0","0","","","","","",
"","489339251324","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4535","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18041329923","8865256","","","","","","","","",
"","489339644256","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8a4","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","8777","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18052159524","8864704","2791456","2","14","2795684","0","0","0","",
"","489339644659","0","C64XP_A","LM_tick: tick: 18321","Clock_LM_tick","Unknown","","","8778","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18052159807","18321","","","","","","","","",
"","489339645010","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8779","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18052160055","8865256","2705792","15","0","","","","","",
"","489339645379","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","8780","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18052160314","8864704","","","","","","","","",
"","489339645799","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8781","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18052160605","8865256","2705792","0","0","","","","","",
"","489339646399","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8782","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18052161027","8865256","","","","","","","","",
"","489340249210","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2b0130","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","4536","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18042028440","8864704","2791456","2","14","2818352","0","0","0","",
"","489340249613","0","C64XP_B","LM_tick: tick: 19869","Clock_LM_tick","Unknown","","","4537","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18042028723","19869","","","","","","","","",
"","489340249964","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4538","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18042028971","8865256","2705792","15","0","","","","","",
"","489340250341","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","4539","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18042029230","8864704","","","","","","","","",
"","489340250753","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4540","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18042029521","8865256","2705792","0","0","","","","","",
"","489340251327","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4541","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18042029921","8865256","","","","","","","","",
"","489340644250","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aea70","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","8783","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18052859522","8864704","2791456","2","14","2812528","0","0","0","",
"","489340644653","0","C64XP_A","LM_tick: tick: 18322","Clock_LM_tick","Unknown","","","8784","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18052859805","18322","","","","","","","","",
"","489340645004","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8785","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18052860053","8865256","2705792","15","0","","","","","",
"","489340645381","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","8786","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18052860312","8864704","","","","","","","","",
"","489340645793","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8787","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18052860603","8865256","2705792","0","0","","","","","",
"","489340646393","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8788","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18052861025","8865256","","","","","","","","",
"","489341249247","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","4542","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18042728468","8864704","2791456","2","14","2743684","0","0","0","",
"","489341249650","0","C64XP_B","LM_tick: tick: 19870","Clock_LM_tick","Unknown","","","4543","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18042728751","19870","","","","","","","","",
"","489341250010","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4544","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18042728999","8865256","2705792","15","0","","","","","",
"","489341250379","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","4545","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18042729258","8864704","","","","","","","","",
"","489341250790","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4546","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18042729549","8865256","2705792","0","0","","","","","",
"","489341251364","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4547","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18042729949","8865256","","","","","","","","",
"","489341644253","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd3a","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","8789","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18053559526","8864704","2791456","2","14","2743610","0","0","0","",
"","489341644656","0","C64XP_A","LM_tick: tick: 18323","Clock_LM_tick","Unknown","","","8790","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18053559809","18323","","","","","","","","",
"","489341645016","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8791","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18053560057","8865256","2705792","15","0","","","","","",
"","489341645384","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","8792","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18053560316","8864704","","","","","","","","",
"","489341645796","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8793","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18053560607","8865256","2705792","0","0","","","","","",
"","489341646404","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8794","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18053561029","8865256","","","","","","","","",
"","489342249250","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","4548","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18043428466","8864704","2791456","2","14","2743782","0","0","0","",
"","489342249653","0","C64XP_B","LM_tick: tick: 19871","Clock_LM_tick","Unknown","","","4549","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18043428749","19871","","","","","","","","",
"","489342250004","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4550","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18043428997","8865256","2705792","15","0","","","","","",
"","489342250373","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","4551","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18043429256","8864704","","","","","","","","",
"","489342250793","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4552","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18043429547","8865256","2705792","0","0","","","","","",
"","489342251359","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","4553","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18043429947","8865256","","","","","","","","",
"","489342644273","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","8795","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18054259540","8864704","2791456","2","14","2743684","0","0","0","",
"","489342644676","0","C64XP_A","LM_tick: tick: 18324","Clock_LM_tick","Unknown","","","8796","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","18054259823","18324","","","","","","","","",
"","489342645036","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8797","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054260071","8865256","2705792","15","0","","","","","",
"","489342645404","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","8798","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18054260330","8864704","","","","","","","","",
"","489342645816","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8799","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054260621","8865256","2705792","0","0","","","","","",
"","489342646424","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","8800","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054261043","8865256","","","","","","","","",
"","489342880724","0","C64XP_A","LM_begin: hwi: 0x853b58, func: 0x2a81a0, preThread: 2, intNum: 5, irp: 0x29dd84","Start","HWI","ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I()","","8801","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18054425052","8731480","2785696","2","5","2743684","0","0","0","",
"","489342883493","0","C64XP_A","LM_post: swi: 0x855144, func: 0x2a9fe0, pri: 15","Post","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","8802","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054426994","8737092","2793440","15","0","","","","","",
"","489342885036","0","C64XP_A","LD_end: hwi: 0x853b58","Stop","HWI","ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I()","","8803","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18054428072","8731480","","","","","","","","",
"","489342885456","0","C64XP_A","LM_begin: swi: 0x855144, func: 0x2a9fe0, preThread: 0","Start","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","8804","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054428365","8737092","2793440","0","0","","","","","",
"","489342891850","0","C64XP_A","LM_begin: hwi: 0x853b58, func: 0x2a81a0, preThread: 1, intNum: 5, irp: 0x2a9f44","Start","HWI","ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I()","","8805","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18054432843","8731480","2785696","1","5","2793284","0","0","0","",
"","489342894181","0","C64XP_A","LM_post: swi: 0x855144, func: 0x2a9fe0, pri: 15","Post","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","8806","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054434476","8737092","2793440","15","0","","","","","",
"","489342895741","0","C64XP_A","LD_end: hwi: 0x853b58","Stop","HWI","ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I()","","8807","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","18054435568","8731480","","","","","","","","",
"","489342901424","0","C64XP_A","LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2","Event_LM_post","Unknown","","","8808","SYSBIOS System Logger","ti.sysbios.knl.Event","ti.sysbios.knl.Event","","","18054439544","8865192","0","2","0","","","","","",
"","489342902033","0","C64XP_A","LD_ready: tsk: 0x874750, func: 0x249a60, pri: 1","Task_LD_ready","Unknown","ti_uia_sysbios_IpcMP_transferAgentFxn__E()","","8809","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","18054439970","8865616","2398816","1","0","","","","","",
"","489342907330","0","C64XP_A","LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2","Event_LM_post","Unknown","","","8810","SYSBIOS System Logger","ti.sysbios.knl.Event","ti.sysbios.knl.Event","","","18054443678","8865192","0","2","0","","","","","",
"","489342910150","0","C64XP_A","LD_end: swi: 0x855144","Stop","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","8811","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054445650","8737092","","","","","","","","",
"","489342910553","0","C64XP_A","LM_begin: swi: 0x855144, func: 0x2a9fe0, preThread: 0","Start","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","8812","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054445934","8737092","2793440","0","0","","","","","",
"","489342913090","0","C64XP_A","LD_end: swi: 0x855144","Stop","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","8813","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","18054447710","8737092","","","","","","","","",
"","489342914093","0","C64XP_A","LM_switch: oldtsk: 0x874708, oldfunc: 0x2aa860, newtsk: 0x874750, newfunc: 0x249a60","CtxChg","TSK","ti_uia_sysbios_IpcMP_transferAgentFxn__E()","","8814","SYSBIOS System Logger","_ti.uia.events.UIAThreadCtx","ti.sysbios.knl.Task","","","18054448411","8865544","2795616","8865616","2398816","","","","","",
"","489342915550","0","C64XP_A","LM_setPri: tsk: 0x874750, func: 0x249a60, oldPri: 1, newPri 9","Task_LM_setPri","Unknown","ti_uia_sysbios_IpcMP_transferAgentFxn__E()","","8815","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","18054449433","8865616","2398816","1","9","","","","","",
"","489342931896","0","C64XP_A","LM_setPri: tsk: 0x874750, func: 0x249a60, oldPri: 9, newPri 1","Task_LM_setPri","Unknown","ti_uia_sysbios_IpcMP_transferAgentFxn__E()","","8816","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","18054460873","8865616","2398816","9","1","","","","","",
